date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:47:02	28548/28548	---M--	200	added ('OK')	image/jpeg	etag:%22v850%22	https://1.bp.blogspot.com/-l38so62A8v8/X-VG9ErWHzI/AAAAAAAACE4/JegzVdiTS2cHNir_GYx9mUmorjHGlpPdACLcBGAsYHQ/s386/Screenshot_18.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-l38so62A8v8/X-VG9ErWHzI/AAAAAAAACE4/JegzVdiTS2cHNir_GYx9mUmorjHGlpPdACLcBGAsYHQ/s386/Screenshot_18.jpg	(from https://www.cspira.com.br/2020/12/addons-pug-mix-cs16-cspira.html)
02:47:02	19833/19833	---M--	200	added ('OK')	image/jpeg	etag:%22v850%22	https://1.bp.blogspot.com/-l38so62A8v8/X-VG9ErWHzI/AAAAAAAACE4/JegzVdiTS2cHNir_GYx9mUmorjHGlpPdACLcBGAsYHQ/s320/Screenshot_18.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-l38so62A8v8/X-VG9ErWHzI/AAAAAAAACE4/JegzVdiTS2cHNir_GYx9mUmorjHGlpPdACLcBGAsYHQ/s320/Screenshot_18.jpg	(from https://www.cspira.com.br/2020/12/addons-pug-mix-cs16-cspira.html)
02:47:03	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/6355115358616774807/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/6355115358616774807/comments/default	(from https://www.cspira.com.br/2020/12/addons-cs-dm-death-match-cspira.html)
02:47:04	74245/74245	---M--	200	added ('OK')	image/gif	etag:%22v84b%22	https://1.bp.blogspot.com/-k1qITZoXgk8/X-VEo70uhcI/AAAAAAAACEk/eFFPhecfqj4dpujEPBiMaoGiFTLcJfBWwCLcBGAsYHQ/s399/dm2.gif	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-k1qITZoXgk8/X-VEo70uhcI/AAAAAAAACEk/eFFPhecfqj4dpujEPBiMaoGiFTLcJfBWwCLcBGAsYHQ/s399/dm2.gif	(from https://www.cspira.com.br/2020/12/addons-cs-dm-death-match-cspira.html)
02:47:04	40120/40120	---M--	200	added ('OK')	image/gif	etag:%22v84b%22	https://1.bp.blogspot.com/-k1qITZoXgk8/X-VEo70uhcI/AAAAAAAACEk/eFFPhecfqj4dpujEPBiMaoGiFTLcJfBWwCLcBGAsYHQ/s320/dm2.gif	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-k1qITZoXgk8/X-VEo70uhcI/AAAAAAAACEk/eFFPhecfqj4dpujEPBiMaoGiFTLcJfBWwCLcBGAsYHQ/s320/dm2.gif	(from https://www.cspira.com.br/2020/12/addons-cs-dm-death-match-cspira.html)
02:47:05	82940/82940	---M--	200	added ('OK')	image/gif	etag:%22v84a%22	https://1.bp.blogspot.com/-omY9fCjr8IY/X-VEmPfL7sI/AAAAAAAACEg/1C6bpF1yU1sfOpAdqnUTLO0pbJz1NEoigCLcBGAsYHQ/s400/dm1.gif	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-omY9fCjr8IY/X-VEmPfL7sI/AAAAAAAACEg/1C6bpF1yU1sfOpAdqnUTLO0pbJz1NEoigCLcBGAsYHQ/s400/dm1.gif	(from https://www.cspira.com.br/2020/12/addons-cs-dm-death-match-cspira.html)
02:47:05	45056/45056	---M--	200	added ('OK')	image/gif	etag:%22v84a%22	https://1.bp.blogspot.com/-omY9fCjr8IY/X-VEmPfL7sI/AAAAAAAACEg/1C6bpF1yU1sfOpAdqnUTLO0pbJz1NEoigCLcBGAsYHQ/s320/dm1.gif	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-omY9fCjr8IY/X-VEmPfL7sI/AAAAAAAACEg/1C6bpF1yU1sfOpAdqnUTLO0pbJz1NEoigCLcBGAsYHQ/s320/dm1.gif	(from https://www.cspira.com.br/2020/12/addons-cs-dm-death-match-cspira.html)
02:47:07	172047/172047	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search/label/Addons?updated-max=2020-12-20T11:38:00-08:00&max-results=6&start=6&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search/label/Addons8bb8.html	(from https://www.cspira.com.br/search/label/Addons?updated-max=2020-12-20T16:38:00-03:00&max-results=6&start=6&by-date=false)
02:47:09	1/1	---MC-	200	added ('OK')	text/css	date:Sat,%2009%20Jul%202022%2005:47:08%20GMT	https://draft.blogger.com/dyn-css/authorization.css?targetBlogID=3524447305243259340&zx=91a208c4-723d-47f9-820d-b5b7e81ada34	C:/Users/alexa/Desktop/create/sit2/draft.blogger.com/dyn-css/authorizationac43.css	(from https://www.cspira.com.br/2021/02/divugue-seu-servidor-aqui.html?showComment=1633358438966)
02:47:11	4971/4971	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/7801861524323449137/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/7801861524323449137/comments/default	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:11	14879/14879	---M--	200	added ('OK')	image/jpeg	etag:%22v9b6%22	https://1.bp.blogspot.com/-AtOMgr0kFwc/YFQZGWReMdI/AAAAAAAACbU/f4CZUvO-q54u-R7pUQZ8F83DdwcDLBOzgCLcBGAsYHQ/s596/rankfaca04.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-AtOMgr0kFwc/YFQZGWReMdI/AAAAAAAACbU/f4CZUvO-q54u-R7pUQZ8F83DdwcDLBOzgCLcBGAsYHQ/s596/rankfaca04.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:12	4810/4810	---M--	200	added ('OK')	image/jpeg	etag:%22v9b6%22	https://1.bp.blogspot.com/-AtOMgr0kFwc/YFQZGWReMdI/AAAAAAAACbU/f4CZUvO-q54u-R7pUQZ8F83DdwcDLBOzgCLcBGAsYHQ/s320/rankfaca04.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-AtOMgr0kFwc/YFQZGWReMdI/AAAAAAAACbU/f4CZUvO-q54u-R7pUQZ8F83DdwcDLBOzgCLcBGAsYHQ/s320/rankfaca04.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:13	22187/22187	---M--	200	added ('OK')	image/jpeg	etag:%22v9b4%22	https://1.bp.blogspot.com/-r-lngNSxCKk/YFQT7Eoi2fI/AAAAAAAACbA/c2a6qfkzRSguP5ZhFszDn5eCfnuKq3TsgCLcBGAsYHQ/s904/rankfaca01.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-r-lngNSxCKk/YFQT7Eoi2fI/AAAAAAAACbA/c2a6qfkzRSguP5ZhFszDn5eCfnuKq3TsgCLcBGAsYHQ/s904/rankfaca01.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:13	3988/3988	---M--	200	added ('OK')	image/jpeg	etag:%22v9b4%22	https://1.bp.blogspot.com/-r-lngNSxCKk/YFQT7Eoi2fI/AAAAAAAACbA/c2a6qfkzRSguP5ZhFszDn5eCfnuKq3TsgCLcBGAsYHQ/s320/rankfaca01.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-r-lngNSxCKk/YFQT7Eoi2fI/AAAAAAAACbA/c2a6qfkzRSguP5ZhFszDn5eCfnuKq3TsgCLcBGAsYHQ/s320/rankfaca01.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:14	15709/15709	---M--	200	added ('OK')	image/jpeg	etag:%22v9b2%22	https://1.bp.blogspot.com/-hYZwcY_UJAk/YFQT7PbSdBI/AAAAAAAACa4/oIcbZ2Ux_8kJQ7LG0mG43Ghq6Z33ulxCQCLcBGAsYHQ/s570/rankfaca02.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-hYZwcY_UJAk/YFQT7PbSdBI/AAAAAAAACa4/oIcbZ2Ux_8kJQ7LG0mG43Ghq6Z33ulxCQCLcBGAsYHQ/s570/rankfaca02.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:14	4498/4498	---M--	200	added ('OK')	image/jpeg	etag:%22v9b2%22	https://1.bp.blogspot.com/-hYZwcY_UJAk/YFQT7PbSdBI/AAAAAAAACa4/oIcbZ2Ux_8kJQ7LG0mG43Ghq6Z33ulxCQCLcBGAsYHQ/s320/rankfaca02.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-hYZwcY_UJAk/YFQT7PbSdBI/AAAAAAAACa4/oIcbZ2Ux_8kJQ7LG0mG43Ghq6Z33ulxCQCLcBGAsYHQ/s320/rankfaca02.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:15	17218/17218	---M--	200	added ('OK')	image/jpeg	etag:%22v9b3%22	https://1.bp.blogspot.com/-cnnmxmwY_Wg/YFQT7F-Lv2I/AAAAAAAACa8/6tzOmxF1FmAEyMVwnvNdW0Oyo_ZsgDaUwCLcBGAsYHQ/s827/rankfaca03.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-cnnmxmwY_Wg/YFQT7F-Lv2I/AAAAAAAACa8/6tzOmxF1FmAEyMVwnvNdW0Oyo_ZsgDaUwCLcBGAsYHQ/s827/rankfaca03.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:15	3519/3519	---M--	200	added ('OK')	image/jpeg	etag:%22v9b3%22	https://1.bp.blogspot.com/-cnnmxmwY_Wg/YFQT7F-Lv2I/AAAAAAAACa8/6tzOmxF1FmAEyMVwnvNdW0Oyo_ZsgDaUwCLcBGAsYHQ/s320/rankfaca03.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-cnnmxmwY_Wg/YFQT7F-Lv2I/AAAAAAAACa8/6tzOmxF1FmAEyMVwnvNdW0Oyo_ZsgDaUwCLcBGAsYHQ/s320/rankfaca03.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:16	219138/219138	---M--	200	added ('OK')	image/jpeg	etag:%22v9b4%22	https://1.bp.blogspot.com/-Miw4-1GjgcE/YFQT78wKkXI/AAAAAAAACbE/PhtffobRQlc-UZHLIQOzqMQ2r-AL2HuEwCLcBGAsYHQ/s1312/topfaca.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-Miw4-1GjgcE/YFQT78wKkXI/AAAAAAAACbE/PhtffobRQlc-UZHLIQOzqMQ2r-AL2HuEwCLcBGAsYHQ/s1312/topfaca.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:16	19250/19250	---M--	200	added ('OK')	image/jpeg	etag:%22v9b4%22	https://1.bp.blogspot.com/-Miw4-1GjgcE/YFQT78wKkXI/AAAAAAAACbE/PhtffobRQlc-UZHLIQOzqMQ2r-AL2HuEwCLcBGAsYHQ/w320-h234/topfaca.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-Miw4-1GjgcE/YFQT78wKkXI/AAAAAAAACbE/PhtffobRQlc-UZHLIQOzqMQ2r-AL2HuEwCLcBGAsYHQ/w320-h234/topfaca.jpg	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:17	190754/190754	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html?showComment=1634959189402	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facasb1cd.html	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:18	190754/190754	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html?showComment=1634960858547	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas0937.html	(from https://www.cspira.com.br/2021/03/plugin-top-10-facas-rank-de-facas.html)
02:47:19	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/5856915808409880291/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/5856915808409880291/comments/default	(from https://www.cspira.com.br/2021/10/plugin-bot-spect-v11.html)
02:47:19	347487/347487	---M--	200	added ('OK')	image/jpeg	etag:%22vb9e%22	https://1.bp.blogspot.com/-pv3ELiIDN98/YWL2srWRAOI/AAAAAAAAC50/5E50jPnaRyUsvyl7kqFsS2yMbDi-qDCWgCLcBGAsYHQ/s1289/plugin+cs1.6.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-pv3ELiIDN98/YWL2srWRAOI/AAAAAAAAC50/5E50jPnaRyUsvyl7kqFsS2yMbDi-qDCWgCLcBGAsYHQ/s1289/plugin%20cs1.6.jpg	(from https://www.cspira.com.br/2021/10/plugin-bot-spect-v11.html)
02:47:19	87532/87532	---M--	200	added ('OK')	image/jpeg	etag:%22vb9e%22	https://1.bp.blogspot.com/-pv3ELiIDN98/YWL2srWRAOI/AAAAAAAAC50/5E50jPnaRyUsvyl7kqFsS2yMbDi-qDCWgCLcBGAsYHQ/w640-h488/plugin+cs1.6.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-pv3ELiIDN98/YWL2srWRAOI/AAAAAAAAC50/5E50jPnaRyUsvyl7kqFsS2yMbDi-qDCWgCLcBGAsYHQ/w640-h488/plugin%20cs1.6.jpg	(from https://www.cspira.com.br/2021/10/plugin-bot-spect-v11.html)
02:47:20	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/3156597216478327763/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/3156597216478327763/comments/default	(from https://www.cspira.com.br/2021/10/pacote-de-granadas-para-cs16.html)
02:47:21	175482/175482	---M--	200	added ('OK')	image/jpeg	etag:%22vb8f%22	https://1.bp.blogspot.com/-nq4v7fmULxY/YVuq5ogFs5I/AAAAAAAAC44/TjmAhYDwSiIW6veTnOg4FBhw7RuXucLhACLcBGAsYHQ/s1400/cs1.6.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-nq4v7fmULxY/YVuq5ogFs5I/AAAAAAAAC44/TjmAhYDwSiIW6veTnOg4FBhw7RuXucLhACLcBGAsYHQ/s1400/cs1.6.jpg	(from https://www.cspira.com.br/2021/10/pacote-de-granadas-para-cs16.html)
02:47:21	39021/39021	---M--	200	added ('OK')	image/jpeg	etag:%22vb8f%22	https://1.bp.blogspot.com/-nq4v7fmULxY/YVuq5ogFs5I/AAAAAAAAC44/TjmAhYDwSiIW6veTnOg4FBhw7RuXucLhACLcBGAsYHQ/w640-h194/cs1.6.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-nq4v7fmULxY/YVuq5ogFs5I/AAAAAAAAC44/TjmAhYDwSiIW6veTnOg4FBhw7RuXucLhACLcBGAsYHQ/w640-h194/cs1.6.jpg	(from https://www.cspira.com.br/2021/10/pacote-de-granadas-para-cs16.html)
02:47:22	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/4845870245898282248/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/4845870245898282248/comments/default	(from https://www.cspira.com.br/2021/10/skin-girls-alerquina.html)
02:47:22	12900/12900	---M--	200	added ('OK')	image/jpeg	etag:%22vb89%22	https://1.bp.blogspot.com/-ZAF4lQc1j6M/YVtWYVhsBTI/AAAAAAAAC4g/msTQ10lStTAPHkD5kEOleOBQ0If2bEECQCLcBGAsYHQ/w400-h238/alerquina.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-ZAF4lQc1j6M/YVtWYVhsBTI/AAAAAAAAC4g/msTQ10lStTAPHkD5kEOleOBQ0If2bEECQCLcBGAsYHQ/w400-h238/alerquina.jpg	(from https://www.cspira.com.br/2021/10/skin-girls-alerquina.html)
02:47:23	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/8291106387510701618/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/8291106387510701618/comments/default	(from https://www.cspira.com.br/2021/10/skins-adms-esqueletos.html)
02:47:23	11959/11959	---M--	200	added ('OK')	image/png	etag:%22vb86%22	https://1.bp.blogspot.com/-ChEO5AkmYIQ/YVtT420W9JI/AAAAAAAAC4Q/tJBHNK6cWcEyhbYdlP8QIXUWTavD3jo4gCLcBGAsYHQ/w320-h264/ct.png	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-ChEO5AkmYIQ/YVtT420W9JI/AAAAAAAAC4Q/tJBHNK6cWcEyhbYdlP8QIXUWTavD3jo4gCLcBGAsYHQ/w320-h264/ct.png	(from https://www.cspira.com.br/2021/10/skins-adms-esqueletos.html)
02:47:24	10135/10135	---M--	200	added ('OK')	image/jpeg	etag:%22vb87%22	https://1.bp.blogspot.com/-TDdXF6omh0w/YVtT5DcMuxI/AAAAAAAAC4U/CcIaKG__8LchtlUukzTqx6Rvmik5FWiVwCLcBGAsYHQ/w317-h263/Terror.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-TDdXF6omh0w/YVtT5DcMuxI/AAAAAAAAC4U/CcIaKG__8LchtlUukzTqx6Rvmik5FWiVwCLcBGAsYHQ/w317-h263/Terror.jpg	(from https://www.cspira.com.br/2021/10/skins-adms-esqueletos.html)
02:47:24	4657/4657	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/784524613042900015/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/784524613042900015/comments/default	(from https://www.cspira.com.br/2021/09/counter-strike-16-classic.html)
02:47:25	386360/386360	---M--	200	added ('OK')	image/jpeg	etag:%22vb4b%22	https://1.bp.blogspot.com/-3LtB2HCzPqg/YUGasXGABBI/AAAAAAAAC0k/kl9nfdncGukPgJE4GWSkZ8eOWzw9DuMywCLcBGAsYHQ/s16000/master.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-3LtB2HCzPqg/YUGasXGABBI/AAAAAAAAC0k/kl9nfdncGukPgJE4GWSkZ8eOWzw9DuMywCLcBGAsYHQ/s16000/master.jpg	(from https://www.cspira.com.br/2021/09/counter-strike-16-classic.html)
02:47:26	188857/188857	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/2021/09/counter-strike-16-classic.html?showComment=1631893993214	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/2021/09/counter-strike-16-classice262.html	(from https://www.cspira.com.br/2021/09/counter-strike-16-classic.html)
02:47:26	188857/188857	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/2021/09/counter-strike-16-classic.html?showComment=1632019761323	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/2021/09/counter-strike-16-classic4607.html	(from https://www.cspira.com.br/2021/09/counter-strike-16-classic.html)
02:47:27	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/1492049858226714087/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/1492049858226714087/comments/default	(from https://www.cspira.com.br/2021/08/jeds-half-life-model-viewer.html)
02:47:27	14068/14068	---M--	200	added ('OK')	image/jpeg	etag:%22vb3a%22	https://1.bp.blogspot.com/-wz9Y1L8DF6Q/YSc4xbuFRkI/AAAAAAAACzk/6JtMId5qDgMXq54Hhpoxe63XEARrhhsNQCLcBGAsYHQ/s320/get_image_large.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-wz9Y1L8DF6Q/YSc4xbuFRkI/AAAAAAAACzk/6JtMId5qDgMXq54Hhpoxe63XEARrhhsNQCLcBGAsYHQ/s320/get_image_large.jpg	(from https://www.cspira.com.br/2021/08/jeds-half-life-model-viewer.html)
02:47:28	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/1978163644231547647/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/1978163644231547647/comments/default	(from https://www.cspira.com.br/2021/08/modelo-skin-vip-ct-e-tr.html)
02:47:28	11715/11715	---M--	200	added ('OK')	image/jpeg	etag:%22vb37%22	https://1.bp.blogspot.com/-kHc96VlsDQ4/YScznsr6ZNI/AAAAAAAACzU/5VzxCmMwPiUWphJwM48BgmGr1RPW1-UNACLcBGAsYHQ/s320/vipterror.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-kHc96VlsDQ4/YScznsr6ZNI/AAAAAAAACzU/5VzxCmMwPiUWphJwM48BgmGr1RPW1-UNACLcBGAsYHQ/s320/vipterror.jpg	(from https://www.cspira.com.br/2021/08/modelo-skin-vip-ct-e-tr.html)
02:47:29	12398/12398	---M--	200	added ('OK')	image/jpeg	etag:%22vb38%22	https://1.bp.blogspot.com/-mdSd89SKT_w/YSczog4mcKI/AAAAAAAACzY/lAlL_G4pffAO8sqCDES_gdeMOmI4NfJaACLcBGAsYHQ/s320/vipterror01.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-mdSd89SKT_w/YSczog4mcKI/AAAAAAAACzY/lAlL_G4pffAO8sqCDES_gdeMOmI4NfJaACLcBGAsYHQ/s320/vipterror01.jpg	(from https://www.cspira.com.br/2021/08/modelo-skin-vip-ct-e-tr.html)
02:47:29	12197/12197	---M--	200	added ('OK')	image/jpeg	etag:%22vb38%22	https://1.bp.blogspot.com/-7XwEdmaU_K0/YScznku1j_I/AAAAAAAACzQ/qmcjdSxw4DQbyreodixbst_C5jEmfhD_ACLcBGAsYHQ/s320/vipct01.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-7XwEdmaU_K0/YScznku1j_I/AAAAAAAACzQ/qmcjdSxw4DQbyreodixbst_C5jEmfhD_ACLcBGAsYHQ/s320/vipct01.jpg	(from https://www.cspira.com.br/2021/08/modelo-skin-vip-ct-e-tr.html)
02:47:30	11376/11376	---M--	200	added ('OK')	image/jpeg	etag:%22vb37%22	https://1.bp.blogspot.com/-nSxJV3Xj4OM/YScznlZYPrI/AAAAAAAACzM/VzGoJnFuZY8c4PL3rVEc8GVTz1KrZDK9gCLcBGAsYHQ/s320/vipct.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-nSxJV3Xj4OM/YScznlZYPrI/AAAAAAAACzM/VzGoJnFuZY8c4PL3rVEc8GVTz1KrZDK9gCLcBGAsYHQ/s320/vipct.jpg	(from https://www.cspira.com.br/2021/08/modelo-skin-vip-ct-e-tr.html)
02:47:31	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/8637931376182635209/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/8637931376182635209/comments/default	(from https://www.cspira.com.br/2021/05/aguard-anti-cheat.html)
02:47:31	49168/49168	---M--	200	added ('OK')	image/png	etag:%22vac3%22	https://1.bp.blogspot.com/-2IA6yZ_nC50/YJRBdAxbDJI/AAAAAAAACsE/uxXHgX7c4wwNJ5n-V__mobzBQWogxNGhACLcBGAsYHQ/s378/aguard.png	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-2IA6yZ_nC50/YJRBdAxbDJI/AAAAAAAACsE/uxXHgX7c4wwNJ5n-V__mobzBQWogxNGhACLcBGAsYHQ/s378/aguard.png	(from https://www.cspira.com.br/2021/05/aguard-anti-cheat.html)
02:47:32	41389/41389	---M--	200	added ('OK')	image/png	etag:%22vac3%22	https://1.bp.blogspot.com/-2IA6yZ_nC50/YJRBdAxbDJI/AAAAAAAACsE/uxXHgX7c4wwNJ5n-V__mobzBQWogxNGhACLcBGAsYHQ/s320/aguard.png	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-2IA6yZ_nC50/YJRBdAxbDJI/AAAAAAAACsE/uxXHgX7c4wwNJ5n-V__mobzBQWogxNGhACLcBGAsYHQ/s320/aguard.png	(from https://www.cspira.com.br/2021/05/aguard-anti-cheat.html)
02:47:33	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/2753480399374863689/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/2753480399374863689/comments/default	(from https://www.cspira.com.br/2021/05/introducao-uac-united-anti-cheat-e-um.html)
02:47:33	24304/24304	---M--	200	added ('OK')	image/png	etag:%22vabf%22	https://1.bp.blogspot.com/-SQcQ2I0mcL8/YJQ_VY52x-I/AAAAAAAACr4/uLywW51IRiYhHD1yKvbQt5GDtzthT4o8gCLcBGAsYHQ/s250/unnamed.png	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-SQcQ2I0mcL8/YJQ_VY52x-I/AAAAAAAACr4/uLywW51IRiYhHD1yKvbQt5GDtzthT4o8gCLcBGAsYHQ/s250/unnamed.png	(from https://www.cspira.com.br/2021/05/introducao-uac-united-anti-cheat-e-um.html)
02:47:33	24304/24304	---M--	200	added ('OK')	image/png	etag:%22vabf%22	https://1.bp.blogspot.com/-SQcQ2I0mcL8/YJQ_VY52x-I/AAAAAAAACr4/uLywW51IRiYhHD1yKvbQt5GDtzthT4o8gCLcBGAsYHQ/s0/unnamed.png	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-SQcQ2I0mcL8/YJQ_VY52x-I/AAAAAAAACr4/uLywW51IRiYhHD1yKvbQt5GDtzthT4o8gCLcBGAsYHQ/s0/unnamed.png	(from https://www.cspira.com.br/2021/05/introducao-uac-united-anti-cheat-e-um.html)
02:47:34	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/1387037906013361629/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/1387037906013361629/comments/default	(from https://www.cspira.com.br/2021/04/plugin-knife-reset-frag.html)
